speaker,words,tags,timestamp
HR,"best of me—Here it is, here it shows, Swift Falls, Minnesota. That's",,
HR,what I tried to think of.,,
SS,Did your grandfather ever talk to you about why it was that he left,,
SS,Norway and come to Minnesota?,,
HR,"God damn, they'd starve to death back there. Yep, they had what they",,
HR,"called-- that's how,Dad come to get the name. Dad's name was Swenson",,
HR,"too. But Dad.a little bit better than the rest of 'em, a",,
HR,"little more brainy, I guess they'd call it, He went, and he was all fh-",,
HR,"time reading. He hadn't got much education, but, by God, he read.",,
HR,And he took up— down on the Ridge he got the idea that the farmers,,
HR,should organize and start a Farmers' Mutual Fire Insurance Company,,
HR,"of their own, which Dad started,, in Nez Perce County. See what I mean?",,
HR,"That's what he started, and he'd go canvassing around and he left us",,
HR,"boys to do the farming. He give us all just what to do. Well, he",,
HR,"kept us together, five of us boys, after Mother died. She died in",,
HR,1901. Seventy-five years ago.,,
SS,So this was a cooperative with all the farmers?,,
HR,"Dad organized it that way. And he said like this, he only charged",,
HR,"a dollar and a half a policy, but, they would be assessed according",,
HR,to whatever loss there was. Like if there was a hundred farmers—,,
HR,"we'll illustrate— a hundred farmers belonged: alright, if one poor",,
HR,"fellow lost say five thousand dollars by fire, these other farmers'd",,
HR,club together and pay that loss. And that a lot cheaper way of getting,,
HR,along than it was to goto these big companies. That company,,
HR,"now, of course, is inbig hands now. Somebody got wise and made a",,
HR,little more money on it and kept fooling the poor farmers and she's,,
HR,"big cooperative now, you know.",,
SS,Well what did it have to do with him changing his name?,,
HR,"Well, that's what I wanted to tell you. Dad's— after he got brother",,
HR,"Edward and brother Gilbert, both moved over there, and Granddad, that's",,
HR,"three Swensons, and is four. And his mail'd get mixed",,
HR,"up pretty bad, don't you see. This mailcarrier'd put his mail - Dad's",,
HR,"mail,— and so Dad wanted — this was the old name, I mean, the name",,
HR,"of the old place, only it had an ""r"" on it, Ringsager (gives the Nor",,
