speaker,words,tags,timestamp
SS,What happened if you didn't have a good wind when the fish came? You were,,
SS,finished?,,
ER,"No, I think it was only once that we had to be tugged. fellows had",,
ER,"tugboats, you know, to pull the other boats in case you did n't have",,
ER,wind so you could move one place to the other. Why they had those little,,
ER,"tugboats that pull ya. That happened once, I think. We had to be pulled",,
ER,"by a tugboat. We didn't have enough wind to sail, (chuckles)",,
SS,Was the ship owned by one man?,,
ER,"No, sometimes there was two or three or four of em in there, owned a ship.",,
ER,And then of course the way the money was divided up: the boat got so big a,,
ER,"share and then the owners, they got so much percentage, and then the common",,
ER,man,,
ER,work gets certain percentage of the catch. That's the way it was. So if,,
ER,"you didn't catch anything, you",,
ER,"But the first year, we to be lucky. I made a hundred and sixty crowna",,
ER,"And that was good thempays, really pretty big money. I know fellows worked",,
ER,"a whole year for lass than that, you know. So it just depends on how the",,
ER,herring run was. That's what it hinged on.,,
SS,Would that be about the best way a young fellah could make money in that,,
SS,country then,,
ER,"Yeah, that was about the best. If you happened to be lucky, yeah. Because",,
ER,"the wages there were really low. I knew a young fellow there, about my age,",,
ER,he worked there for my neighbor for a year and he was supposed to get a,,
ER,"hundred crowns for a year's work. And then of course he got his board, a",,
ER,"p^ace to stay, any got a few clothes with it too.",,
SS,What did this hundred crowns amount to then?,,
SS,in,,
ER,"Well, American money, it amounted to about twenty-five dollars. Just about",,
ER,"four downs to the dollar them days. Yeah. Well, of course that's the reason",,
ER,"why there were so many people immigrating over here them days, because the",,
ER,wages so much better here than back in them home countries. That's the,,
ER,"reason. We all heard about America, you know, how they got rich over",,
ER,"here, got big wages and all that. Everybody wanted to come here. And them",,
ER,"days, there was lots of work here too, you know. They were even advertising",,
ER,"back there for labor, you know, the railroads and the big loggin companies",,
ER,and all that.,,
SS,"No kidding, they advertised right in Norway for people?",,
ER,Yeah.,,
SS,Did you ever see those advertisements when you were back there?,,
ER,"Yeah, like the railroads, you know. They were building railroads here then",,
ER,and they need lots of men. They were advertising for men.,,
SS,"Well, in your people that you knew, who were the first ones who'd come over",,
SS,to this country from Norway?,,
ER,"Well, the first one At I probably remember, that is my uncle, my dad's brother.",,
ER,"He came over here, I don't know what year it was,but it must nave been",,
ER,"in the 1800'Course these  brothers here, Olson brothers, they come",,
ER,"over before then. They had left there in 1865, maybe, something like that?",,
SS,They were from the neighborhood too?,,
ER,"Well, they were from the other side of the mountain, fairly close, just over",,
ER,"the hill there, about an hour or two's walk, I guess.",,
SS,"Well, then was it your brother  came over to the United States?",,
ER,"Yeah, my brother was over here for five years before I came. He came back home",,
ER,"before I left. See, I guess he was home for a couple of years before I",,
ER,"came over here. Yeah, he worked in North Dakota first, for a farmer. And then",,
ER,"he went to Superior, Wisconsin, and worked for my uncle there. My uncle had",,
ER,"a little grocery store there, in Superior. And my brother worked for him^as",,
ER,a delivery boy; that delivered groceries. And then he came back home again and,,
ER,he got married and settled down.stayed over there the rest of the time.,,
SS,Back in Norway?,,
ER,"Yeah.Well, he's the one that got the homeplace. He was the oldest one in",,
ER,"the family so he inherited the old homeplace, you know.",,
SS,"Well, this was usual for people to come over and then come back?",,
ER,"Yeah, quites usual, yeah. A lot them did that. Come over here and made",,
ER,"a stake and then go back home again. Well, I had that in mind too, when",,
ER,"I came over. Oh, yeah, I didn't intend to come over here to stay when I",,
ER,"overthere, I just thought I'd come over here and make some money and left",,
ER,"stake and then go back home again, stay home. But I made my first trip",,
ER,was,,
ER,home in 1920. And I kinda half-ways decided to stay home but I couldn't,,
ER,"find anything over there I liked to do. I didn't want to farm over there,",,
ER,it was so hard to get into to anything anyhow. And you,,
ER,"worked for wages and those jobs, they paid so little, I just kind of felt",,
ER,like it was a waste of time to stay there. $o I decided to come back here,,
ER,again.,,
SS,How far was  from a city?,,
ER,"Oh from, oh, probaaly about twenty miles. That was the nearest",,
ER,"town. That wasn't a big town either. But then Bergen is a bigger town, that's",,
ER,a pretty good sized town there. And that was about twenty Norwegian miles,,
ER,"from where we lived. And that'd be /40 English miles, big city.",,
