speaker,words,tags,timestamp
DB,"What I would do, is that engine, I ore my hole under it and load it, and",,
DB,"I had a big choker that come off a groundline donkey, with a tag line, what",,
DB,"they called a tag line, was 90 feet long, an inch and a quarter cable. And",,
DB,"I'd hook that around it, and hook that engine onto it, see. And I'd get that",,
DB,"engine a-rockin', you know, you can rock a steam engine. If the steam don't",,
DB,"quite go over, well, just sit there and rock you know, and go back and light",,
DB,"that fuse, an when that fuse went off that old stump'd jump high as the",,
DB,house. Come right up out of the ground and I don't mean it didn't take,,
DB,"right off! (Laughs.) Yah, that's the way I got a lot of them out of there.",,
DB,"Yah. There's all ways of working things, I guess.",,
SAM,"So then after you'd get the stumps out of it, what would you do, would you",,
SAM,plant it?,,
DB,Yeah I'd just drag 'em up and throw 'em out of the way and then burn 'em as,,
DB,"I could. Well after I got the dozer here, I had to pile some of 'em yet and",,
DB,"burn 'em. Because well, them old tamarack, y'know, they don't burn too good,",,
DB,and there's a lot of tamarack in here. Of course now the red fir and pine,,
DB,"burnt good, but that old tamarack won't burn a'tall, hardly.",,
SAM,What was the first thing you'd plant when you'd plant?,,
DB,"Oh we'd just break it up, and generally planted it in oats. We had cattle",,
DB,"here, May and I, we had cattle here. I had oats and cut it for hay.",,
SAM,"I'd really like to start talking about the IWW, and the labor disputes",,
SAM,in the camps.,,
DB,"Well, they told 'em what they wanted. They come in there to Bovill and",,
DB,"they told 'em what they wanted. Well, they wouldn't give it to 'em of course.",,
DB,"Well they told 'em they was gonna strike and they did. Now we had about, I",,
DB,"guess 140, 50 men for breakfast and we had 90 for dinner, and supper we had",,
DB,"28. That's how fast they went out. And all the 28 that stayed, they stayed.",,
DB,"We didn't none of us go out, because...Well they was running three donkeys,",,
DB,"well four part of the time. And the boss, he had to go out and help to run",,
DB,"two. He had to sling rigging on one donkey for about a week and a half there,",,
DB,I guess. (Laughs.) Oh boy.,,
SAM,"Well, who are these 28 that didn't go out?",,
DB,"Well, I'll tell ya. Hershiel Tribble and I was two of 'em, and of course",,
DB,"the foreman, he stayed. Well, they didn't hardly believe in striking, they",,
DB,figured they',,
DB,"e another way of settling it, see. Well, they didn't go out,",,
DB,"we didn't go out, and why I didn't go out, because, well I was in debt on",,
DB,the places that I besides I was helping keep,,
DB,"the folks. And so was Hershiel Tribble, he was helping keep his mother. Well",,
DB,"there was one of 'em, he worked with me there in the kitchen two weeks. He",,
