speaker,words,tags,timestamp
SS,"Avenue^ .."" name. Go up through the street there, and most all",,
SS,of 'em worked for me at one time or another. That's after I was In the,,
SS,employment office with Featherstone. And most of 'em worked — and,,
SS,"they'd come up there, and it a short way to get out there, you know",,
SS,"and make a stake for a couple of weeks, and then they had enough money",,
SS,"to go some place else. So, away they'd go. (chuckles)",,
SS,"You mean, they'd come in to you for a stake to get out and then they'd go",,
SS,someplace else?,,
SS,"No, no, they come in to me for a stake, that was for the job. But if",,
SS,"they'd come with a stake, but they'd be broke, they'd go up to the Pan",,
SS,"handle, the fare was only a dollar forty cents up there, see, and they'd",,
SS,"go out there, and they'd work two or three weeks and they'd get enough",,
SS,money to go some other place where they had a job where they can make,,
SS,more money.,,
SS,They used to call 'em camp inspectors. They'd stay about a week til they,,
SS,"got ten or fifteen bucks, and they were gone.",,
SS,Yeah.,,
SS,"Some of 'em had a bed roll, and a gunny saciifith a frying pan and a couple",,
SS,"coffee cans, or other things to cook a littlein. And there were lots of",,
SS,"'em, you know, never rode no place, they just keep hiking. Up there at",,
SS,"that St. Maries branch, you know, have breakfast in one camp,",,
SS,"lunch in another one,supper at another one. of 'em only four or five",,
SS,"Biles apart, and some of 'em ten or fifteen. There was a lot of camps.",,
SS,"Were there many guys that did that? Just went through, didn't stay and",,
SS,"work? Was that a rare guy, that'd do that, or was that- went from camp",,
SS,to camp?,,
SS,"A lot of 'em. Probably the majority of 'em. £aia*fem camp inspectors,",,
SS,they'd come along and stay at camp a couple of days and go to another one,,
SS,"til they'd get the job they wanted someplace, then they'd stay.",,
SS,"I was keeping time/one timeSup there and^, there was a fellow used to",,
SS,"make his rounds about every three or four years, and to hear him tell it,",,
SS,"he'd been all over the United States in the meantime, and maybe he was,",,
SS,"nobody knew. Butj he was a good bullshitter. He come in one morning,",,
SS,"he come to camp and he had supper and stayed all night, and breakfast and",,
SS,"he came in, and he says to the boss, ""Well,"" he said, ""I had supper last",,
SS,"night, slept all night, and breakfast this morning, the chuck's pretty",,
SS,"goodj jjood place to sleep, how's the chance to go to work?"" The boss,",,
SS,"says, ""I don't know whether I can find anything for you or not.""",,
SS,"""Well, now,"" he said, ""don't overexert yourself, it won't take very",,
SS,"much to keep me busy."" (laughter) They had a YMCA car, had a pool",,
SS,"table ana a phonograph, and a preacher running the thing,/+ Wtfs 4V* and*",,
SS,"So, he said, ""Well, come on, I'll find something for you."" So he took",,
SS,"him to the saw ^ "" and got a saw. Camp had just moved in there, hadn't",,
SS,"been in there more'n a week or so, logs scattered all over hell. There",,
SS,"were a lot of buckskin dry stuff lying around there. ""Well,"" he said,",,
