speaker,words,tags,timestamp
EF,down there on Sundays and we'd go and visit him. My dad always went over,,
EF,and us kids would go with him.,,
SS,he used to talk about his sailing days?,,
EF,"Not too much. He didn't say too much. Only thing he was telling about,",,
EF,when he was a sailor he always used to smuggle Turkish cigars around the,,
EF,"different places. And I know it was Turkey, he would come to Arab country",,
EF,and raised camels and then they were going to arrest him there for smuggling,,
EF,"cigars and they had acamel there that was loaded, ready to go and he",,
EF,grabbed it by the front legs and tipped it over backwards and after,,
EF,that scared them and they left him alone.That's the only thing he ever,,
EF,told about his strength. How he kicked that camel over.,,
SS,But he was a real strong man.,,
EF,"Oh he was strong, you bet. No doubt. That man was strongA in his old age.",,
EF,"He'd make his own wood down there, around the trees. Take wood, say,",,
EF,"20 inches through, four footer and he just take that up and throw it on",,
EF,his shoulder and walk to his cabin with it. So he had strength.,,
SS,He could walk without the canes when he was working?,,
EF,"He could. But when he went off to walking, carried to rest",,
EF,"himself on, his canes. His legs were bad.",,
SS,"There were a couple other guys, I think you mentioned one of 'em,I can't",,
SS,"remember. There was one guy out by Deary that you mentioned.,He was an",,
SS,old character. Did you know Wild Bill?,,
EF,"Cougar Stremmen. That was a big, strong man.",,
SS,Do you know why Cougar,,
EF,"It was one cold, bad winter, about four feet of snow, and he's walking",,
EF,"Texas Ridge there. And he met a cougar, and the cougar faced him,",,
EF,"in the fence right next to, and he broke a fence post there, hit the cougar",,
EF,across the back and broke his back and he got the name Cougar Dack. Cougar,,
EF,"wasn't going to get away from him. Nice friendly man, Cougar was. I knew",,
EF,him when I started working in the woods.,,
SS,What about the moonshining that went on around here? Was there a lot of it?,,
EF,"Yes, there was a lot of it.Here, there and all over.",,
SS,Was there any guys that were big operators?,,
EF,"Sam McKin, he was a big operator. He had a big setup up in White Pine",,
EF,"country. And there was, you take, lots of 'em up in north there, Pleasant",,
EF,Hill and Spring Valley country up in there.There was lots of moonshining,,
EF,going on. Lots of it around Deary. Helmer. Bovill,,
SS,"bias there alot of difference in the stuff, some of it good and some of",,
SS,not?,,
EF,Different. Different how they kept the]rcoils and that clean.Used to be,,
EF,siome out Little Bear Ridge. the done quite a bit of it. Cecil Emmett.,,
SS,Did guys have to be pretty careful not to get caught ?,,
EF,"Yeah. They had to be careful. Oh, Sam McKin, he operated for many years",,
EF,"and he never got caught, he was careful.",,
SS,That's one law that seemed crazy.,,
EF,No.,,
SS,What's a point of having a law that no one listens to?,,
EF,"Well you see, there was prohibition at that time and for a long time they",,
EF,could go into Washington and get it and then Washington went dry and,,
EF,then they'd go to Montana or ship it out from Montana. And after Montana,,
EF,"went dry, why.then they were getting it out of Canada.",,
SS,There was always a place to get it.,,
EF,the same time there was a lot of moonshinflt going on,,
SS,Did you know about any guys getting caught?,,
EF,quite a few. Quite a few that were caught.,,
SS,Did you know Pat Malone at all? From Bovill?,,
EF,Sure did. Old Pat. He'd sit in his chair in the hotel un there in the,,
EF,"lobby and sleep.And the only thing is, Pat, he liked his whiskey as well",,
EF,"as anyk else. He never made no arrests. He'd find somebody with a bottle,",,
EF,"why, he'd just ask,""Have you got a drink?"" But if you handed Pat a bottle",,
EF,"with a pint of whiskey, you might make sure you'd take your drink first,",,
EF,otherwise you wouldn't get any. I seen that happen more than once at a,,
EF,Fourth of July celebration. He'd see somebody with a bottle and he*«l sneak,,
EF,"up behind 'em. Oh Pat would get drunk, go to his room and sleep it off.",,
SS,He soueds like quite a guy to have for sheriff.,,
EF,"Well, you take the Moscow , they had to have a deputy up there.",,
EF,"And Pat was one that he kept good order, people listened. They liked him.",,
EF,"And he got along well with the people, whenever there was anything",,
EF,at the Pat got the job.,,
SS,Whenever there was what?,,
EF,"Change in the offices. New sheriff coming in, they'd elect, didn't",,
EF,"make no difference if he was Deunocret or Republican party come in, why",,
EF,"Pat Malone always got that job, you know.",,
SS,I hear that people really liked him.,,
EF,"He was liked, yes, he was liked. All,not only in Bovill, but surrounding",,
EF,"community, Pat was liked.",,
SS,Did you ever hear any stories about him going after people?,,
EF,No.,,
SS,Theye seems to be a lot of stories about him around.,,
EF,"There could be lots, people that know quite a bit about him. As far as",,
EF,"me, I didn't know, I knew Pat. Working in the camps up there, I would",,
EF,see around talking.,,
SS,From the camps you'd see him.,,
