speaker,words,tags,timestamp
LC,"be too drunk to go,Jane would get out th. ferry bet and",,
LC,work It acres the river for coffee ready.,,
LC,"The old yellow house the bullt river, that only been gone maybe twenty years. It was",,
LC,there for many,,
LC,years; made coffee for the visiting people While they waited for the ferry,,
LC,"boat to back or to go over, and lots of folks remember her with",,
LC,"great gratitude and that sort of thing, she didn't to be a real",,
LC,old woman. They had an open fireplace in those and it caught fire,,
LC,"and she was burned so badly that he died was only. I think,",,
LC,about fifty-thre. or something like th.t when she died. But little Jane,,
LC,will he remembered long as the daughter of old Timothy,,
LC,"E. D. Fierce party, and as the wife of John Slleott Wo ran the ferry",,
LC,there across the Clearwater River. And at coming of the first,,
LC,settlers into this community.,,
LC,"When she died, John Silcott, the husband erected a very lovely white",,
LC,marble shaft on the hillside. They buried her right there,,
LC,a land just above where the ferry house stood. And'of us here in this,,
LC,community remember seeing the white monument there. I've been thereby,,
LC,times. And a few years ago when we moved the bones of Old Timothy and,,
LC,all his family from Silcott down the river wh.„ it was going to b flooded,,
LC,"to the Park at Lewiston,we talked then about moving Jane-a",,
LC,"bones from the bluff there along the Clearwater Fiver, moving it over",,
LC,and burying it with the familieaSnd John Silcott too because he was buHed,,
LC,"there too. burying the» with old family. to find the bones, Marcus Ware",,
LC,"people in this, found nothing but broken splinters off",,
LC,the coffin. And the grave had been robbed ond te bones and,,
LC,"everything were gone, just the broken splinters of Ahe redwood coffin",,
LC,"were left, find that's one of the sad travesties of the world is how",,
LC,people will go and rob Indian graves for the little trinkets end,,
LC,things that were buried with them.,,
SAM,Did Jare Silcott c-ntinue to be close to her people or did she. . .?,,
LC,"Oh, yes. No, it was a very friendly relation and they were all very much",,
LC,accepted down there because Jane andir family had been friends with,,
LC,the find they were very compatible and I think Jon Silcott,,
LC,thought a lot of his little wife. Everybody said that ve did. He was,,
LC,just simply a drinking was one of his failings. And he would,,
LC,bet her when he got drunk but that was one of te ways of the world,,
LC,"of that time, you know.",,
SAM,Grace Wicks told me the story about John Silcott—that when Ms. sister,,
SAM,came out to visit him he took her around hut did bring er home,,
SAM,to meet Jane story?,,
LC,"Yes, I heard that and I think that that's probably true. be probably",,
LC,"knew that the sister wouldn't be able to accept and you know, in the",,
LC,right light. And that was probably the way it was. I wouldn't be a,,
LC,bit surprised with what that's the way it wassail right.,,
LC,"SAMs Would you consider Jane Silcott one of the outstanding early women, huh?",,
LC,"Yes, think sve was one of the early women libbers. I think all four of",,
LC,these were. She wasn't a bit afraid to go with this bunch of mining men,,
LC,on this into the Orofino country. I think she must have been,,
LC,a women's libber.,,
SAM,Do you know about eart-in-hand marriages?,,
LC,"No, I really dont know. T've heard of them, I've heard of them.",,
SAM,But you don't krow yourself of instances where that's the way that,,
SAM,people got married?,,
LC,"No, I really don't. I've heard such things and heard of these",,
LC,"hart-in-hand advertising agencies, you know where you put an ad in the",,
LC,"paper that you'd like a—well, I guess it's still going on today as far",,
LC,as that goes—but I think that this marriage business is very,,
LC,important that T believe they curht to do a little bit better when they,,
LC,go out to find mates. They ought to look the situation over a little more,,
LC,"carefully,",,
SAM,"Speaking about women wvo were women's libbers, what about all the women",,
SAM,"who vomesteaded out in tve Clearwater country, took up homesteads, the",,
SAM,kind that Carol Brink writes about in Strangers,,
LC,"Yes, I think all those were quite women's libbers. Yes, i knew many of tvem,",,
