speaker,words,tags,timestamp
SS,About how long do you think it took before he had the place paid off?,,
ES,"Well, he never did pay the place off. You see some of the farm land",,
ES,"was on this place that we moved onto, and of course, he had that to",,
ES,"farm. He had that to farm; rented it, and that was on this was in that;",,
ES,"and when he got rheumatism he had to let the place go back. Yeah, I",,
ES,"was about seven years old, and that one winter I didn't go to school",,
ES,all winter. I stayed home and took care of the stock helped mother.,,
SS,Was that hard for you?,,
ES,Yes it was hard for me.,,
SS,You had a man's responsibilities.,,
ES,pretty young. And then the next year he rented a hundred and sixty,,
ES,"right in there south of— no, east oF Blaine. And then the next wint",,
ES,er he got rheumatism again and when spring come he wasn't able to do,,
ES,"no work and he had a lot of that place to put in, spring crop, you know",,
ES,it wasn't even plowed. And then the neighbors all over the country,,
ES,came in with teams and plows and gave him a day's work there and pretty here,,
ES,"near put that place in in that one day, so many fellows come over",,
ES,"to help him. But after they left, anyway, he got a fellow to drive",,
ES,his team and they finished it. We had a neighbor by the name of Hammond.,,
ES,He went around to all the neighbors all around the country and,,
ES,he got 'em to come over and give my dad a day's work on that place over,,
ES,"there to get his crop in, so they. They come overj there was teams from",,
ES,"Yeah, I did the^work, did the plowing. I started in the field",,
ES,"all over. And that night when they left, there wasn't much left to do",,
ES,"with his team, he got somebody to drive his team he got the crop in and",,
ES,did pretty well. And we farmed over there for years. Farmed over on,,
ES,that side of the mountain until 1911. Then he leased a place over here,,
ES,"south of the cemetery from a fellow by the name of Besse, owned it out",,
ES,"there. And he farmed that two years, then he bought twenty acres out",,
ES,here northeast of Moscow. And owned that until I guess about three,,
ES,years ago I sold it. That's where us kids grew up and went to school.,,
SS,Northeast of town? Bendel's,,
ES,"Yeah, northeast of town. You know where Hatchery is out there?",,
ES,"Well, it's just north of that. You see a house up there in the trees,",,
ES,"that's our place up there, our old home place.",,
SS,"Well, when he had rheumatism, was it just in the winter?",,
ES,It seems like there was two winters that he was flat on his back all,,
ES,"winter with rheumatism, l^hen he bought this land— this crop I was",,
ES,"telling you about, where he made his start, he harvested it and he haulby",,
ES,"hisself,he was young",,
ES,hauled all the sacks off and worked his head and I,,
ES,think that's what started it. Anyway for two winters he laid flat on,,
ES,his back all winter with rheumatism.,,
SS,You had a sister and your brother was younger. Were you the oldest,,
SS,boy?,,
ES,"I was the oldest boy, my sister was older and I was next and then there's",,
ES,three years difference between me and my next brother.,,
SS,Your sister was how much older?,,
ES,Two years older than I.,,
SS,Did she help in the work that you did?,,
ES,No she didn't do too much.,,
SS,So it all fell on you pretty much?,,
ES,Yeah.,,
SS,How much seven year old boy do?,,
ES,"Well, I did all the plowing. Tell you what we had, we had five horses—",,
ES,I drove five horses abreast on a gangplow.,,
SS,I'm surprised that you could even handle them.,,
ES,"Yeah, I handled them.",,
SS,Had you watched your father work much before.,,
ES,"Oh, yeah, yeah, sure, sure. ""'Course he told me what to do and how to",,
ES,do it from his bed. But I didn't do no deeding because I couldn't lift,,
ES,the grain up and put it in the drill sox But plowing and harrowing,,
ES,"and such as that, why I could do that.",,
SS,Well I've heard before about boys starting to do a man's work when they,,
SS,were about ten. But it sounds like you got started a little young.,,
SS,worst of it,,
ES,Yeah and the witn me I was always so small for my age. But in those,,
ES,"days though, kids— it wasn't unusual to see little kids driving the",,
ES,team-and such as that. They grow up on a farm you know and they learn,,
ES,"fast. Yes. Just like now-a-days, young kids driving these big tract",,
ES,ors.,,
SS,Do you remember much about school?,,
ES,School? Yes I remember quite a little bit about school. First school,,
ES,"went to was this Aspendale Schoolhouse, this side of LCnville, down",,
ES,in that country there. There ' about eighty-five kids went to that one,,
ES,"room school. One teacher. And about 1934, I guess it waSjmy daughter",,
ES,went to the same school. Started to the same school.,,
SS,Eighty-five kids and one teacher. How could you learn anything?,,
ES,"Well, as I say, they didn't have too many months of school. And usually",,
ES,a kid was about seventeen or eighteen before he got through the eighth,,
ES,"grade, because those days the boys had to stay home and help farm.",,
