speaker,words,tags,timestamp
HR,"enough, I mean, to work out. He'd always bring her stuff to eat be",,
HR,"fore she married this other man. And, not only that, when they fin",,
HR,"ally sold their farm up there and moved to Lewiston, Charlie, he was a",,
HR,"carpenter, of course, he built a house— I don't know if he— no, I",,
HR,"guess they bought that house, but he remodeled it. Made it handy for",,
HR,"her, see. But here's was the deal— the way she got hurt— she was tak",,
HR,ing a bath and she set down on the edge of the tub and slid off and,,
HR,"fell and hurt her side, and they had to put her in the home. And there",,
HR,she stayed and stayed until she finally got so she couldn't realize,,
HR,things. She d talk but she didn't seem to realizej\what she was saying.,,
HR,Poor girl. And I went down there and visited her several times. And,,
HR,"Carl always, when she could understand, why, he was there and treating",,
HR,her. And always on her birthday bring her a birthday cake or a treat.,,
HR,"And so did I. I give her cards and stuff. Well, she had cooked, let",,
HR,"me tell you that— after Mother died, when her and uncle first moved",,
HR,"out from back East, Dad always— My dad was a sympathetic guy, he alfelt",,
HR,"for his brother. He always helped all his brothers, more or",,
HR,"less, and so he felt for 'em, and he hired her to cook, one spring",,
HR,over there on the farm. And I guess he had a little work for her hus,,
HR,"band, too, on the farm. And then, to top it all, later on, he got",,
HR,the both of 'em a job at a mill on Russel Ridge ( Ramey's sawmill.,,
HR,"Wasn't big money, but, I think it was sixty or sixty-five dollars a",,
HR,"month, but they got board; the two of 'em. And that's how they come",,
HR,to get a little money to buy this forty acre tract out by Deary. They,,
HR,only give four hundred dollars for it. Had a little log cabin on it.,,
HR,And that's where they were living when my uncle got killed. Him and,,
HR,Uncle Gilbert was out in the woods sawing— and I'm going to tell you,,
HR,"how that happened. It was in the deep snow, see, and they'd sawed this",,
HR,"tree, but they hadn't sidecut it. Now there's a trick that you gotta",,
HR,know something about when you're falling timber— if a tree's aleanin',,
HR,"you'd better side that cut, if it's leanin' heavy, especial. I got so",,
HR,I was pretty good at it. I cut wood up at Orofino— made a living cut,,
HR,"ting wood after I was married, singlehanded. I'll show you now, there",,
HR,"was a great, big— I wouldn'ta had to fell it, but I just kinda got",,
HR,"curious- The boss said, ""Well, you don't have to take that yellow pine,",,
HR,"but if you want to, why, you can."" Well, this tree, I knew damn well",,
HR,"I could fall it, 'cause the son of a bitch was just prtnear down,",,
HR,"anyway, leanin', see. Well, that's where I knew better than to try to",,
HR,"cut behind. I cut both sides, I just kept acuttin' both sides, see,",,
HR,"way in, clear over to my under cut. I didn't have to have much under",,
HR,cut. Then I sawed in over here. And you know what damn tree broke?,,
HR,About that much on the stump. Broke it!! Because it was leaning so,,
HR,"heavy, see. Here's what I want to illustrate to you— if I'd a done",,
HR,"like my uncle and them— they didn't sidecut, and that tree split up—",,
HR,"see what I mean?— jumped up in the air, because it was still fastened",,
HR,"to the stump. She split off, and then she fell over side ways. And",,
HR,"my uncle was out here running away from it, and it caught him in the side",,
HR,of the head and mashed his head. Killed him deadern a mackerel!! See.,,
HR,That's why he died.,,
SS,"So what happened, it fell sideways?",,
HR,"And he happened to be right in the way, you see.",,
SS,"Did it split in two, or just fall side ways?",,
HR,"No, here's the idea— let's see now— I'll just illustrate with this",,
HR,"flashlight— We'll say that this is the stump, and your tree, if you",,
HR,"haven't got it sidecutted, this part of it still stayed on— well,",,
HR,"about, I don't know how much it was— but it was enough to hold the",,
HR,"tree up to here, we'll say, twelve to fifteen feet, and it accidentally",,
HR,"then happened to plop over to the side where my uncle was, and he was",,
HR,right square in the way and caught him in the head. Mashed him down.,,
HR,"Well, just killed him dead, right now. One thing about it, he didn't",,
HR,suffer. Just knocked him out.,,
SS,Did he have any— did he get any kind of insurance?,,
HR,"Nah. I don't think the company even— Naw, you see, them days, —",,
HR,"the Potlatch pretty smart that way, they had 'em gyping— you get so",,
HR,"much a thousand for cutting. See, when they took strips— that's what",,
HR,I did. When I was up in the woods there in '36— I was going to tell,,
HR,"you that— I had three pardners— way it come about— first, my cousin,",,
HR,"Ervin Swenson, he come over, and I was needin' work dang bad, and he",,
HR,"come over and said, ""Helmer,""— we had sawed together and he knew I",,
HR,"was good on the saw— he says, ""I lost my pardner, I'd like to have you",,
HR,"til he gets over it.""",,
HR,"come over and help me out,' And that was another cousin of mine,",,
HR,Helrud . But he got poisoned from using that saw oil on his,,
HR,saw and got it scattered around his belly.,,
SS,Using what on the saw?,,
HR,"What they call— well, it would be, them days, I guess they used coal",,
HR,"oil or diesel, which ever was the cheaper. I think they did use diesel",,
HR,quite a bit—,,
SS,He got infected?,,
HR,"No, that's what give him the poison— they thought that, anyway—",,
HR,"might have been poison oak, I don't know. But, anyway, he had to quit.",,
HR,"Well, so I went over there and went to work with Ervin. Well, as soon",,
HR,"as he got— no, he didn't get him— he got another fella by the name of",,
HR,"Herb for a pardner— well, then, I got toughened in, I'd worked",,
HR,"I think it was about two weeks then with Ervin, so I was pretty well",,
HR,"toughened in. They were short handed, 1936. And, the boss come around",,
HR,to me and asked me if I'd be— If I wanted to go swamping. I knew how,,
HR,"to swamp, just cutting the brush for teamsters to go in the woods.",,
HR,"Yeah, you bet, I said I would. Two seventy-five a day. About three",,
HR,"dollars a day for board C) So, then, anyway, I worked thatfor quite",,
HR,"a while, I guess a couple of weeks. And I'd swamped for several dif",,
HR,"ferent guys, and I could buck a log. Now, you take, if a log is laying",,
HR,"on her beam, we'll say up high, you start cuttin' that thing on top",,
HR,"it'll pinch your saw. Well, you could saw down maybe a half a saw depth",,
HR,"to keep it from splitting — ruining your log, then you gotta start",,
HR,"cutting underneath. Well, I was wise to that. I just chopped the",,
HR,"axe, doublebitted axe, into the log I was sawing and I put the back of",,
HR,my saw in that and go at it this way. And I was stout then. I was,,
