speaker,words,tags,timestamp
AS,"the drain and all that, but, some of these same people when they got",,
AS,"around to where they bought their home, then they found out how cheap",,
AS,it was to rent one. Because when you have to pay for the maintenance,,
AS,"of a house; pay your taxes and your insurance why, boy, it takes a",,
AS,lot of money just to own a home.,,
SS,"What do you think that the attitude of most of the-well, I imagine",,
SS,there were different- I'm thinking about ways that people working,,
SS,"felt about the company, whether they thought that they should get",,
SS,"whatever they could from the company or whether they really, let's",,
SS,"say, appreciated and felt the company was doing a whole lot for them.",,
AS,"Well, I'll tell you, you take the- might say the class of people,",,
AS,that might be the wrong words to use because I don^t know as class,,
AS,"enters into it too much, but anyway you take people that are used to",,
AS,"living in this sort of an environment, you know, they just take things",,
AS,for granted and they don't think about a lot of the details. And,,
AS,they really didn't- I don't think the average person really thought,,
AS,"much of it, it was just a case of having a house to live in and",,
AS,having a job and reporting on the job at seven o'clock in the morning,,
AS,and having one hour for noon and then finish out the day and then in,,
AS,"the evening why, they could spend their leisure time anyway they",,
AS,"wanted to. You see, they didn't do much thinking about that, it was-",,
AS,"The average young person, I'd say a man that was working here that^.",,
AS,"was single, he would probably make plans for the weekend, you know,",,
AS,"and there wasn't too much, I don't believe, that they really thought",,
AS,about outside of just making a living for their family.,,
SS,I guess why I asked it was because the company town and that way of,,
SS,having a town is so different than 90% of the towns in America. So,,
SS,it seems like as far as the way the town was handled and run there,,
SS,"would be real differences. If a person knows- let's say, I've heard",,
SS,of somebody who's husband died and she had to leave the town because,,
SS,she wasn't—,,
AS,"No, that wasn't true at all. It wasn't true. She might leave the",,
AS,town but she didn't have to leave the town. She could stay here aid,,
AS,"try to make a living any way that she could. Now, she might- if she",,
AS,"wasn't trained, she might have to make a living by taking in washing",,
AS,or going out and doing housework. And there was several that done,,
AS,that. But there's no such thing that they had to leave the town.,,
SS,What happened if a guy got fired by the company? Could he stay?,,
AS,"No, that is, not unless he- of course, if he got fired in one depart",,
AS,"ment and if he could just go over to the next department and hire on,",,
AS,"and if he did, why, as long as he was on the payroll he could live co",,
AS,"here. But, I don't think anybody, I don't know of anybody that was",,
AS,actually kicked out because they were out of a job. If they could,,
AS,show that they could pay their rent and their expenses then they'd,,
AS,"go down and pay that in cash, you know, why they could stay on, it",,
AS,wasn't that rigid. You didn't lose your house just because you were,,
AS,out of a job because that being out of a job might be just temporary.,,
AS,There might have been a few cases throughout the years where it was somebody,,
AS,was canned and the reason for it was so severe that they just,,
AS,"didn't want 'em in the town any longer, and then they might be asked",,
AS,to move out. But those cases were so few and far between that I don't,,
AS,believe it's hardly worth mentioning. Now you take as far as having,,
AS,the people take an interest in the running of the town; do you have,,
AS,any idea at all how the people feel right today? You can canvass the,,
AS,people in this town or the city of Moscow or Pullman or Lewiston or,,
AS,"Spokane or anyplace and you^11 find the big majority, not just the",,
AS,"majority, but the big majority, they don^t know straight up and they",,
AS,don*t care a thing about it one way or the other. They just go along,,
AS,"anyway the ball bounces. You know, the average person in the average",,
AS,town they can't tell you the name of the councilmen. Probably a lot,,
AS,"of 'em can't tell you the name of the mayor, if they have a mayor,",,
AS,"and about all they can do is say, ""By gosh, I pay too much taxes.""",,
AS,"You say, ""Well, how much do you pay?"" ""Well, I don't know."" They",,
AS,don't even know that. What proportion do you pay in taxes to the,,
AS,school district? What proportion goes to the county? What proportion,,
AS,goes to the city? They don't know.,,
SS,Do you think it was as bad back then?,,
AS,"Well, they didn't have that to pay; not in this town. They didn^t",,
AS,have any of that to be concerned about.,,
SS,"But, I mean the running of the town.",,
AS,"But then you take for the country-wide, why, there was always just",,
AS,a few individuals in every town regardless of the size of the town,,
AS,"whether it would be Potlatch or New York City, there was just a",,
